tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	193	3	u,七封印，死前的訊息\0	u,死者的藥草\0	u,帶著從採藥師 艾力克拿得的「死者的藥草」，再度回到歐瑞城鎮附近的湖水，去找慰靈祭祭壇前的神官 凱因。\\n\0	0															0															0															82717.00000000	47062.00000000	-3232.00000000	0																					0	79	0	3	u,神官 凱因\0	0	1	1	1	30191								83634.00000000	52927.00000000	-1443.00000000	u,沒有條件限制\0	u,倉庫管理員老闆庫羅普要求為雅各舉行慰靈祭，而正準備為此去拜訪殷海薩神殿的大神官霍爾林特...\0	0																																						0						0	192	0	67	2	2	15623	15624										2	10000000	2500000										1	2							
1	193	4	u,七封印，死前的訊息\0	u,慰靈祭結束\0	u,神官 凱因利用雅各的遺物已將慰靈祭舉行完畢，再去找神官 凱因交談看看。\\n\0	0															0															0															82717.00000000	47062.00000000	-3232.00000000	0																					0	79	0	3	u,神官 凱因\0	0	1	1	1	30191								83634.00000000	52927.00000000	-1443.00000000	u,沒有條件限制\0	u,倉庫管理員老闆庫羅普要求為雅各舉行慰靈祭，而正準備為此去拜訪殷海薩神殿的大神官霍爾林特...\0	0																																						0						0	192	0	67	2	2	15623	15624										2	10000000	2500000										1	3							
1	193	5	u,七封印，死前的訊息\0	u,怪人的襲擊\0	u,擊倒了突然出現的來歷不明的怪人。既然怪人已消失，那就再去找神官 凱因交談看看。\\n\0	0															0															0															82717.00000000	47062.00000000	-3232.00000000	0																					0	79	0	3	u,神官 凱因\0	0	1	1	1	30191								83634.00000000	52927.00000000	-1443.00000000	u,沒有條件限制\0	u,倉庫管理員老闆庫羅普要求為雅各舉行慰靈祭，而正準備為此去拜訪殷海薩神殿的大神官霍爾林特...\0	0																																						0						0	192	0	67	2	2	15623	15624										2	10000000	2500000										1	4							
1	193	6	u,七封印，死前的訊息\0	u,七個封印和黎明\0	u,決定協助黎明一同調查七封印。按照凱因所說的，前往歐瑞城鎮拜訪負責黎明軍事的古斯達夫 亞太法特卿。\\n\0	0															0															0															80036.00000000	56568.00000000	-1557.00000000	0																					0	79	0	3	u,古斯達夫 亞太法特 卿\0	0	1	1	1	30191								83634.00000000	52927.00000000	-1443.00000000	u,沒有條件限制\0	u,倉庫管理員老闆庫羅普要求為雅各舉行慰靈祭，而正準備為此去拜訪殷海薩神殿的大神官霍爾林特...\0	0																																						0						0	192	0	67	2	2	15623	15624										2	10000000	2500000										1	5							
1	193	-1	u,七封印，死前的訊息\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	a,	1	1	1	1	30191								83634.00000000	52927.00000000	-1443.00000000	u,沒有條件限制\0	u,倉庫管理員老闆庫羅普要求為雅各舉行慰靈祭，而正準備為此去拜訪殷海薩神殿的大神官霍爾林特...\0	0																																						0						0	192	0	67	2	2	15623	15624										2	10000000	2500000										1	6							
1	194	1	u,七封印，財富的契約書\0	u,黎明的君主們\0	u,答應了要與黎明的君主們一同合作。為了了解詳情，繼續與亞太法特卿交談看看。\\n\0	0															0															0															80036.00000000	56568.00000000	-1557.00000000	0																					0	79	0	3	u,古斯達夫 亞太法特 卿\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	0							
1	194	2	u,七封印，財富的契約書\0	u,七個封印的開始\0	u,從亞太法特卿聽取了有關七封印和史奈曼皇帝的事情。為了了解更詳細的內容，與亞太法特卿交談看看。\\n\0	0															0															0															80036.00000000	56568.00000000	-1557.00000000	0																					0	79	0	3	u,古斯達夫 亞太法特 卿\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	1							
1	194	3	u,七封印，財富的契約書\0	u,祕密調查員 革琳\0	u,為了尋找皇帝的契約書，亞太法特卿介紹了秘密調查員 革琳。到亞丁城鎮南邊入口去找他。\\n\0	0															0															0															147569.00000000	29362.00000000	-2264.00000000	0																					0	79	0	3	u,祕密調查員 革琳\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	2							
1	194	4	u,七封印，財富的契約書\0	u,青蛙變身訓練\0	u,使用技能視窗中的「青蛙疾走」技能後，在青蛙變身技能的時間結束之前，接近鏡之森林附近的青蛙大王並取得憑證。\\n\0	0															0															0															137327.00000000	70583.00000000	-3688.00000000	0																					0	79	0	3	u,青蛙大王\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	3							
1	194	5	u,七封印，財富的契約書\0	u,獲得青蛙珠子\0	u,從青蛙大王那裡得到了珠子，帶著珠子回去找亞丁城鎮南邊入口的秘密調查員 革琳。\\n\0	0															0															0															147569.00000000	29362.00000000	-2264.00000000	0																					0	79	0	3	u,祕密調查員 革琳\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	4							
1	194	6	u,七封印，財富的契約書\0	u,首次訓練成功\0	u,變身為青蛙後，成功取得了憑證。等到準備好接受二次訓練時，再去找革琳交談看看。\\n \0	0															0															0															147569.00000000	29362.00000000	-2264.00000000	0																					0	79	0	3	u,祕密調查員 革琳\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	5							
1	194	7	u,七封印，財富的契約書\0	u,小孩變身訓練\0	u,使用技能視窗中的「快跑」技能後，在小孩變身技能的時間結束之前，接近拿爾瑟湖附近的泰絲奶奶並取得憑證。\\n\0	0															0															0															138476.00000000	61269.00000000	-3664.00000000	0																					0	79	0	3	u,祖母 泰絲\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	6							
1	194	8	u,七封印，財富的契約書\0	u,獲得奶奶的糖果\0	u,從泰絲奶奶那裡得到了糖果，帶著糖果回去找亞丁城鎮南邊入口的秘密調查員 革琳。\\n\0	0															0															0															147569.00000000	29362.00000000	-2264.00000000	0																					0	79	0	3	u,祕密調查員 革琳\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	7							
1	194	9	u,七封印，財富的契約書\0	u,二次訓練成功\0	u,變身為小孩後，成功取得了憑證。等到準備好接受三次訓練時，再去找革琳交談看看。\\n\0	0															0															0															147569.00000000	29362.00000000	-2264.00000000	0																					0	79	0	3	u,祕密調查員 革琳\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	8							
1	194	10	u,七封印，財富的契約書\0	u,村民變身訓練\0	u,使用技能視窗中的「急速快跑」技能後，在村民變身技能的時間結束之前，接近拿爾瑟湖附近的村民-庫達並取得憑證。\\n\0	0															0															0															142807.00000000	46493.00000000	-3384.00000000	0																					0	79	0	3	u,村民 庫達\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	9							
1	194	11	u,七封印，財富的契約書\0	u,獲得村民手套\0	u,從村民--庫達那裡得到了手套。在被庫達看穿之前，回去找亞丁城鎮南邊入口的秘密調查員 革琳。\\n\0	0															0															0															147569.00000000	29362.00000000	-2264.00000000	0																					0	79	0	3	u,祕密調查員 革琳\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	10							
1	194	12	u,七封印，財富的契約書\0	u,克勞迪雅夫人\0	u,前往亞丁城鎮北方外圍的庭園，拜訪古斯達夫 亞太法特卿的夫人-克勞迪雅夫人後，領取酬勞吧。\\n\0	0															0															0															148700.00000000	16834.00000000	-1559.00000000	0																					0	79	0	3	u,克勞迪雅夫人\0	0	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	11							
1	194	-1	u,七封印，財富的契約書\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	a,	1	1	1	1	30760								80064.00000000	56549.00000000	-1552.00000000	u,沒有條件限制\0	u,古斯達夫 亞太法特卿聽過神官凱因所轉達的調查內容之後，開始說明有關黎明的君主們所擁有的七個封印的祕密，和艾爾摩亞丁時代的財富的契約書...\0	0																																						0						0	193	0	67	2	2	15623	15624										2	10000000	2500000										1	12							
1	195	1	u,七封印，祭司們的祕密儀式\0	u,警衛隊員身分證\0	u,在變身為警衛隊員潛入秘密的神諭處之前，先去找古魯丁城鎮的警衛隊長 約翰並領取警衛隊員身分證。\\n\0	0															0															0															-13976.00000000	121399.00000000	-2984.00000000	0																					0	79	0	3	u,警衛隊長 約翰\0	0	1	1	1	31001								148700.00000000	16834.00000000	-1559.00000000	u,沒有條件限制\0	u,克勞迪雅夫人說明在祭司團舉行祕密儀式的「黎明神諭處」下方，有個僅限高層階級的祭司們進出的祕密神諭處...\0	0																																						0						0	194	0	97	2	2	15623	15624										2	10000000	2500000										1	0							
1	195	2	u,七封印，祭司們的祕密儀式\0	u,獲得身分證\0	u,拿到了身分證。為了變身為警衛，前往古魯丁城鎮的殷海薩神殿拜訪大神官 雷門德。\\n\0	0															0															0															-12784.00000000	121709.00000000	-2952.00000000	0																					0	79	0	3	u,大神官 雷門德\0	0	1	1	1	31001								148700.00000000	16834.00000000	-1559.00000000	u,沒有條件限制\0	u,克勞迪雅夫人說明在祭司團舉行祕密儀式的「黎明神諭處」下方，有個僅限高層階級的祭司們進出的祕密神諭處...\0	0																																						0						0	194	0	97	2	2	15623	15624										2	10000000	2500000										1	1							
1	195	3	u,七封印，祭司們的祕密儀式\0	u,黎明君主的聖殿\0	u,變身完畢。現在去找傳送師 黎明之光，潛入神諭處之後，帶著財富和皇帝的契約書，回到大神官 雷門德之處。\\n\0	0															0															0															-12967.00000000	122166.00000000	-2984.00000000	0																					0	79	0	3	u,黎明之光\0	1	1	1	1	31001								148700.00000000	16834.00000000	-1559.00000000	u,沒有條件限制\0	u,克勞迪雅夫人說明在祭司團舉行祕密儀式的「黎明神諭處」下方，有個僅限高層階級的祭司們進出的祕密神諭處...\0	0																																						0						0	194	0	97	2	2	15623	15624										2	10000000	2500000										1	2							
1	195	4	u,七封印，祭司們的祕密儀式\0	u,傳達契約書\0	u,帶著史奈曼皇帝和財富的契約書，去找水上都市海音斯的艾森海內吧。\\n\0	0															0															0															109695.00000000	220008.00000000	-3516.00000000	0																					0	79	0	3	u,艾森海內\0	0	1	1	1	31001								148700.00000000	16834.00000000	-1559.00000000	u,沒有條件限制\0	u,克勞迪雅夫人說明在祭司團舉行祕密儀式的「黎明神諭處」下方，有個僅限高層階級的祭司們進出的祕密神諭處...\0	0																																						0						0	194	0	97	2	2	15623	15624										2	10000000	2500000										1	3							
1	195	-1	u,七封印，祭司們的祕密儀式\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	a,	1	1	1	1	31001								148700.00000000	16834.00000000	-1559.00000000	u,沒有條件限制\0	u,克勞迪雅夫人說明在祭司團舉行祕密儀式的「黎明神諭處」下方，有個僅限高層階級的祭司們進出的祕密神諭處...\0	0																																						0						0	194	0	97	2	2	15623	15624										2	10000000	2500000										1	4							
1	196	1	u,七封印，皇帝的封印\0	u,契約書的內容\0	u,艾森海內正在解釋史奈曼皇帝和財富的契約書內容，繼續與艾森海內交談看看。\\n\0	0															0															0															109695.00000000	220008.00000000	-3516.00000000	0																					0	79	0	3	u,艾森海內\0	0	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	0							
1	196	2	u,七封印，皇帝的封印\0	u,財富的商人\0	u,從財富的商人聽到了有關皇帝和財富之間的約定。再次與艾森海內交談看看。\\n\0	0															0															0															109695.00000000	220008.00000000	-3516.00000000	0																					0	79	0	3	u,艾森海內\0	0	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	1							
1	196	3	u,七封印，皇帝的封印\0	u,財富的約定\0	u,依照財富的商人所說的，前往使徒的古代公墓入口周圍尋找財富的約定。\\n\0	0															0															0															168882.00000000	-18139.00000000	-3168.00000000	0																					0	79	0	3	u,財富的約定\0	0	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	2							
1	196	4	u,七封印，皇帝的封印\0	u,皇帝的封印裝置\0	u,皇帝要求啟動封印裝置。啟動封印裝置後，取得4個封印的印章，然後再回到皇帝的所在之處。\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	u,史奈曼皇帝\0	0	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	3							
1	196	5	u,七封印，皇帝的封印\0	u,經典的線索\0	u,從史奈曼皇帝聽到了有關封印的經典的線索。回到水上都市海音斯向艾森海內報告。\\n\0	0															0															0															109695.00000000	220008.00000000	-3516.00000000	0																					0	79	0	3	u,艾森海內\0	0	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	4							
1	196	6	u,七封印，皇帝的封印\0	u,黎明的見證\0	u,為了會見封印的經典的線索--黎明的見證 佛蘭茲，前往亞丁城鎮去找殷海薩神殿的神官 巫德。\\n\0	0															0															0															146995.00000000	23755.00000000	-1984.00000000	0																					0	79	0	3	u,神官 巫德\0	0	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	5							
1	196	-1	u,七封印，皇帝的封印\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	a,	1	1	1	1	30969								109695.00000000	220008.00000000	-3516.00000000	u,沒有條件限制\0	u,見到艾森海內之後，得知了隱藏在史奈曼皇帝和財富的契約書的祕密。然後正準備踏上前往艾爾摩亞丁時代使徒的古代公墓的時間之旅...\0	0																																						0						0	195	0	121	2	2	15623	15624										2	10000000	2500000										1	6							
1	197	1	u,七封印，封印的經典\0	u,皇帝的鑰匙\0	u,前往亞丁城鎮去找殷海薩神殿的大神官 歐魯芬，並取得一份名叫皇帝的鑰匙的祈禱文，然後去尋找封印的經典。\\n\0	0															0															0															147456.00000000	22576.00000000	-1989.00000000	0																					0	79	0	3	u,大神官 歐魯芬\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	0							
1	197	2	u,七封印，封印的經典\0	u,隱藏的含意\0	u,到高達特城鎮尋找暗號解讀家 雷培德，來解讀隱藏在祈禱文中的含意。\\n\0	0															0															0															147558.00000000	-55157.00000000	-2728.00000000	0																					0	79	0	3	u,暗號解讀家 雷培德\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	1							
1	197	3	u,七封印，封印的經典\0	u,偉大的師傅\0	u,暗號解讀家 雷培德介紹了他偉大的師傅 勞倫斯。前往高達特城外圍尋找勞倫斯。\\n\0	0															0															0															152386.00000000	-57629.00000000	-3424.00000000	0																					0	79	0	3	u,偉大的師傅 勞倫斯\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	2							
1	197	4	u,七封印，封印的經典\0	u,怪人的再次襲擊\0	u,怪人又再度襲擊。既然已經擊倒了怪人，那麼再次與偉大的師傅 勞倫斯交談看看。\\n\0	0															0															0															152386.00000000	-57629.00000000	-3424.00000000	0																					0	79	0	3	u,偉大的師傅 勞倫斯\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	3							
1	197	5	u,七封印，封印的經典\0	u,賢者圖書館\0	u,勞倫斯解讀了暗號。接下來前往魯因城鎮的賢者圖書館，拜訪圖書館長 索比亞尋找封印的經典。\\n\0	0															0															0															37069.00000000	-49877.00000000	-1128.00000000	0																					0	79	0	3	u,圖書館長 索比亞\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	4							
1	197	6	u,七封印，封印的經典\0	u,謎樣的手抄本\0	u,得到了推測是封印的經典手抄本的謎的文件。現在再度回到亞丁城鎮，去拜訪殷海薩神殿的神官 巫德。\\n\0	0															0															0															146995.00000000	23755.00000000	-1984.00000000	0																					0	79	0	3	u,神官 巫德\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	5							
1	197	-1	u,七封印，封印的經典\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	a,	1	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,為了了解佛蘭茲的所在之處前去拜訪大神官歐魯芬，但歐魯芬不太願意相信冒險家...\0	0																																						0						0	196	0	97	2	2	15623	15624										2	10000000	2500000										1	6							
1	198	1	u,七封印，胚胎\0	u,黎明的見證\0	u,與神官 巫德交談後，移動到黎明的見證 佛蘭茲所在的秘密根據地。\\n\0	0															0															0															146995.00000000	23755.00000000	-1984.00000000	0																					0	79	0	3	u,神官 巫德\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,在亞丁城的祕密根據地終於會見了佛蘭茲，但卻遭到一開始就跟蹤冒險家的怪物的襲擊...\0	0																																						0						0	197	0	97	2	4	15623	15624	57	15312								4	67500000	15000000	1500000	1								1	0							
1	198	2	u,七封印，胚胎\0	u,怪人的再次襲擊\0	u,擊倒了所有的可疑怪人，再次與黎明的見證 佛蘭茲交談看看。\\n\0	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	u,黎明的見證 佛蘭茲\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,在亞丁城的祕密根據地終於會見了佛蘭茲，但卻遭到一開始就跟蹤冒險家的怪物的襲擊...\0	0																																						0						0	197	0	97	2	4	15623	15624	57	15312								4	67500000	15000000	1500000	1								1	1							
1	198	3	u,七封印，胚胎\0	u,日後的計畫\0	u,見過黎明的見證 佛蘭茲後，聽到了有關日後的計畫。透過神官 杰納到外面之後，去拜訪神官 巫德。\\n\0	0															0															0															146995.00000000	23755.00000000	-1984.00000000	0																					0	79	0	3	u,神官 巫德\0	0	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,在亞丁城的祕密根據地終於會見了佛蘭茲，但卻遭到一開始就跟蹤冒險家的怪物的襲擊...\0	0																																						0						0	197	0	97	2	4	15623	15624	57	15312								4	67500000	15000000	1500000	1								1	2							
1	198	-1	u,七封印，胚胎\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																					0	79	0	3	a,	1	1	1	1	32593								146995.00000000	23755.00000000	-1984.00000000	u,沒有條件限制\0	u,在亞丁城的祕密根據地終於會見了佛蘭茲，但卻遭到一開始就跟蹤冒險家的怪物的襲擊...\0	0																																						0						0	197	0	97	2	4	15623	15624	57	15312								4	67500000	15000000	1500000	1								1	3							
1	237	1	u,從中立走向傾斜\0	u,變化之風\0	u,水上都市海音斯的守門人朋勞恩要求道，最近在因納得立兩個平原的兩大勢力間所發生的不相上下的糾紛中，希望能做出正確的選擇。為此需要更多的資訊。拜訪海音斯倉庫附近的艾森海內後，向他尋求建議吧。\\n\0	0															0															0															109695.00000000	220008.00000000	-3516.00000000	0																					0	82	0	3	u,艾森海內\0	0	1	1	1	30899								111386.00000000	219413.00000000	-3536.00000000	u,沒有條件限制\0	u,水上都市海音斯的守門人朋勞恩感受到了周圍平原地區的變化，正在擔心此變化將會造成的影響。所以她正在尋找能夠在這變化當中做出正確的判斷，並將其結果引向正確之路的冒險家...\0	0																																						0						0	0	0	121	0	4	15623	15624	57	15625								4	2427030	2786680	499880	0								1	0							
