id	bin	val1	val2	str1	str2	unk1	unk2	unk3	unk4
20009	1	160	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20010	0	161	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20010	1	161	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20011	0	5005	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20011	1	5005	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20012	0	8401	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20012	1	8401	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20013	0	8402	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20013	1	8402	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20014	0	8403	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20014	1	8403	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20015	0	8404	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20015	1	8404	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20016	0	8426	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20016	1	8426	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
20017	0	2532	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20017	1	2532	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20018	0	20520	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20018	1	20520	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20019	0	8467	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
20019	1	8467	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
701	0	13386	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
701	1	13386	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
702	0	13388	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
702	1	13388	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
703	0	13387	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
703	1	13387	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
146	0	13391	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
146	1	13391	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
147	0	13390	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
147	1	13390	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	2	0	0	0
148	0	13389	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
148	1	13389	0	LineageEffect.s_u833_transform_ix	LineageEffect.s_u833_transform_ix	0	0	0	0
149	0	13392	0		LineageEffect.s_u833_transform	0	0	0	0
149	1	13392	0		LineageEffect.s_u833_transform	0	0	0	0
150	0	13393	0		LineageEffect.s_u833_transform	0	0	0	0
150	1	13393	0		LineageEffect.s_u833_transform	0	0	0	0
151	0	13394	0		LineageEffect.s_u833_transform	0	0	0	0
151	1	13394	0		LineageEffect.s_u833_transform	0	0	0	0
152	0	13395	0		LineageEffect.s_u833_transform	0	0	0	0
152	1	13395	0		LineageEffect.s_u833_transform	0	0	0	0
153	0	13396	0		LineageEffect.s_u833_transform	0	0	0	0
153	1	13396	0		LineageEffect.s_u833_transform	0	0	0	0
30000	0	0	0			1	0	0	0
30000	1	0	0			1	0	0	0
30001	0	8508	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30001	1	8508	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30002	0	0	0			1	0	0	0
30002	1	0	0			1	0	0	0
30003	0	25817	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30003	1	25817	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30004	0	0	0			1	0	0	0
30004	1	0	0			1	0	0	0
30005	0	23070	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30005	1	23070	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30006	0	0	0			1	0	0	0
30006	1	0	0			1	0	0	0
30007	0	22959	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30007	1	22959	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30008	0	0	0			1	0	0	0
30008	1	0	0			1	0	0	0
30009	0	23204	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30009	1	23204	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30010	0	0	0			1	0	0	0
30010	1	0	0			1	0	0	0
30011	0	18905	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30011	1	18905	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30012	0	0	0			1	0	0	0
30012	1	0	0			1	0	0	0
30013	0	23201	59410	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30013	1	23201	59410	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30014	0	0	0			1	0	0	0
30014	1	0	0			1	0	0	0
30015	0	22478	59234	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30015	1	22478	59234	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30016	0	0	0			1	0	0	0
30016	1	0	0			1	0	0	0
30017	0	25711	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30017	1	25711	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30018	0	0	0			1	0	0	0
30018	1	0	0			1	0	0	0
30019	0	29181	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30019	1	29181	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30020	0	0	0			1	0	0	0
30020	1	0	0			1	0	0	0
30021	0	20846	5129	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30021	1	20846	5129	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30022	0	0	0			1	0	0	0
30022	1	0	0			1	0	0	0
30023	0	22796	8221	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30023	1	22796	8221	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30024	0	0	0			1	0	0	0
30024	1	0	0			1	0	0	0
30025	0	25176	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30025	1	25176	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30026	0	0	0			1	0	0	0
30026	1	0	0			1	0	0	0
30027	0	18978	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30027	1	18978	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30028	0	0	0			1	0	0	0
30028	1	0	0			1	0	0	0
30029	0	19334	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30029	1	19334	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30030	0	0	0			1	0	0	0
30030	1	0	0			1	0	0	0
30031	0	19225	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30031	1	19225	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30032	0	0	0			1	0	0	0
30032	1	0	0			1	0	0	0
30033	0	22776	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30033	1	22776	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30034	0	0	0			1	0	0	0
30034	1	0	0			1	0	0	0
30035	0	16095	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30035	1	16095	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30036	0	0	0			1	0	0	0
30036	1	0	0			1	0	0	0
30037	0	16096	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30037	1	16096	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30038	0	0	0			1	0	0	0
30038	1	0	0			1	0	0	0
30039	0	13163	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30039	1	13163	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30040	0	0	0			1	0	0	0
30040	1	0	0			1	0	0	0
30041	0	13164	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30041	1	13164	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30042	0	0	0			1	0	0	0
30042	1	0	0			1	0	0	0
30043	0	13165	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30043	1	13165	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30044	0	0	0			1	0	0	0
30044	1	0	0			1	0	0	0
30045	0	13166	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30045	1	13166	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30046	0	0	0			1	0	0	0
30046	1	0	0			1	0	0	0
30047	0	126	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30047	1	126	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30048	0	0	0			1	0	0	0
30048	1	0	0			1	0	0	0
30049	0	33656	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30049	1	33656	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30050	0	0	0			1	0	0	0
30050	1	0	0			1	0	0	0
30051	0	22725	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30051	1	22725	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30052	0	0	0			1	0	0	0
30052	1	0	0			1	0	0	0
30053	0	25857	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30053	1	25857	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30054	0	0	0			1	0	0	0
30054	1	0	0			1	0	0	0
30055	0	25067	80118	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30055	1	25067	80118	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30056	0	0	0			1	0	0	0
30056	1	0	0			1	0	0	0
30057	0	25648	55930	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30057	1	25648	55930	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30058	0	0	0			1	0	0	0
30058	1	0	0			1	0	0	0
30059	0	18952	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30059	1	18952	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30060	0	0	0			1	0	0	0
30060	1	0	0			1	0	0	0
30061	0	29022	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30061	1	29022	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30062	0	0	0			1	0	0	0
30062	1	0	0			1	0	0	0
30063	0	25699	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30063	1	25699	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30064	0	0	0			1	0	0	0
30064	1	0	0			1	0	0	0
30065	0	25647	59246	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30065	1	25647	59246	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30066	0	0	0			1	0	0	0
30066	1	0	0			1	0	0	0
30067	0	22110	59233	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30067	1	22110	59233	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30068	0	0	0			1	0	0	0
30068	1	0	0			1	0	0	0
30069	0	21787	87002	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30069	1	21787	87002	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30070	0	0	0			1	0	0	0
30070	1	0	0			1	0	0	0
30071	0	25858	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30071	1	25858	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30072	0	0	0			1	0	0	0
30072	1	0	0			1	0	0	0
30073	0	134	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30073	1	134	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30074	0	0	0			1	0	0	0
30074	1	0	0			1	0	0	0
30075	0	140	87074	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30075	1	140	87074	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30076	0	0	0			1	0	0	0
30076	1	0	0			1	0	0	0
30077	0	25286	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30077	1	25286	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30078	0	0	0			1	0	0	0
30078	1	0	0			1	0	0	0
30079	0	19221	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30079	1	19221	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30080	0	0	0			1	0	0	0
30080	1	0	0			1	0	0	0
30081	0	25283	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30081	1	25283	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30082	0	0	0			1	0	0	0
30082	1	0	0			1	0	0	0
30083	0	25701	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30083	1	25701	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30084	0	0	0			1	0	0	0
30084	1	0	0			1	0	0	0
30085	0	25643	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
30085	1	25643	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40000	0	0	0			1	0	0	0
40000	1	0	0			1	0	0	0
40001	0	8508	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40001	1	8508	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40002	0	0	0			1	0	0	0
40002	1	0	0			1	0	0	0
40003	0	25817	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40003	1	25817	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40004	0	0	0			1	0	0	0
40004	1	0	0			1	0	0	0
40005	0	23070	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40005	1	23070	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40006	0	0	0			1	0	0	0
40006	1	0	0			1	0	0	0
40007	0	22959	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40007	1	22959	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40008	0	0	0			1	0	0	0
40008	1	0	0			1	0	0	0
40009	0	23204	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40009	1	23204	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40010	0	0	0			1	0	0	0
40010	1	0	0			1	0	0	0
40011	0	18905	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40011	1	18905	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40012	0	0	0			1	0	0	0
40012	1	0	0			1	0	0	0
40013	0	23201	59410	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40013	1	23201	59410	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40014	0	0	0			1	0	0	0
40014	1	0	0			1	0	0	0
40015	0	22478	59234	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40015	1	22478	59234	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40016	0	0	0			1	0	0	0
40016	1	0	0			1	0	0	0
40017	0	25711	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40017	1	25711	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40018	0	0	0			1	0	0	0
40018	1	0	0			1	0	0	0
40019	0	29181	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40019	1	29181	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40020	0	0	0			1	0	0	0
40020	1	0	0			1	0	0	0
40021	0	20846	5129	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40021	1	20846	5129	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40022	0	0	0			1	0	0	0
40022	1	0	0			1	0	0	0
40023	0	22796	8221	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40023	1	22796	8221	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40024	0	0	0			1	0	0	0
40024	1	0	0			1	0	0	0
40025	0	25176	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40025	1	25176	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40026	0	0	0			1	0	0	0
40026	1	0	0			1	0	0	0
40027	0	18978	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40027	1	18978	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40028	0	0	0			1	0	0	0
40028	1	0	0			1	0	0	0
40029	0	19334	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40029	1	19334	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40030	0	0	0			1	0	0	0
40030	1	0	0			1	0	0	0
40031	0	19225	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40031	1	19225	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40032	0	0	0			1	0	0	0
40032	1	0	0			1	0	0	0
40033	0	22776	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40033	1	22776	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40034	0	0	0			1	0	0	0
40034	1	0	0			1	0	0	0
40035	0	16095	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40035	1	16095	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40036	0	0	0			1	0	0	0
40036	1	0	0			1	0	0	0
40037	0	16096	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40037	1	16096	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40038	0	0	0			1	0	0	0
40038	1	0	0			1	0	0	0
40039	0	13163	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40039	1	13163	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40040	0	0	0			1	0	0	0
40040	1	0	0			1	0	0	0
40041	0	13164	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40041	1	13164	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40042	0	0	0			1	0	0	0
40042	1	0	0			1	0	0	0
40043	0	13165	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40043	1	13165	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40044	0	0	0			1	0	0	0
40044	1	0	0			1	0	0	0
40045	0	13166	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40045	1	13166	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40046	0	0	0			1	0	0	0
40046	1	0	0			1	0	0	0
40047	0	126	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40047	1	126	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40048	0	0	0			1	0	0	0
40048	1	0	0			1	0	0	0
40049	0	33656	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40049	1	33656	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40050	0	0	0			1	0	0	0
40050	1	0	0			1	0	0	0
40051	0	22725	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40051	1	22725	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40052	0	0	0			1	0	0	0
40052	1	0	0			1	0	0	0
40053	0	25857	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40053	1	25857	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40054	0	0	0			1	0	0	0
40054	1	0	0			1	0	0	0
40055	0	25067	80118	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40055	1	25067	80118	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40056	0	0	0			1	0	0	0
40056	1	0	0			1	0	0	0
40057	0	25648	55930	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40057	1	25648	55930	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40058	0	0	0			1	0	0	0
40058	1	0	0			1	0	0	0
40059	0	18952	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40059	1	18952	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40060	0	0	0			1	0	0	0
40060	1	0	0			1	0	0	0
40061	0	29022	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40061	1	29022	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40062	0	0	0			1	0	0	0
40062	1	0	0			1	0	0	0
40063	0	25699	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40063	1	25699	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40064	0	0	0			1	0	0	0
40064	1	0	0			1	0	0	0
40065	0	25647	59246	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40065	1	25647	59246	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40066	0	0	0			1	0	0	0
40066	1	0	0			1	0	0	0
40067	0	22110	59233	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40067	1	22110	59233	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40068	0	0	0			1	0	0	0
40068	1	0	0			1	0	0	0
40069	0	21787	87002	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40069	1	21787	87002	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40070	0	0	0			1	0	0	0
40070	1	0	0			1	0	0	0
40071	0	25858	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40071	1	25858	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40072	0	0	0			1	0	0	0
40072	1	0	0			1	0	0	0
40073	0	134	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40073	1	134	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40074	0	0	0			1	0	0	0
40074	1	0	0			1	0	0	0
40075	0	140	87074	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40075	1	140	87074	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40076	0	0	0			1	0	0	0
40076	1	0	0			1	0	0	0
40077	0	25286	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40077	1	25286	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40078	0	0	0			1	0	0	0
40078	1	0	0			1	0	0	0
40079	0	19221	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40079	1	19221	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40080	0	0	0			1	0	0	0
40080	1	0	0			1	0	0	0
40081	0	25283	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40081	1	25283	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40082	0	0	0			1	0	0	0
40082	1	0	0			1	0	0	0
40083	0	25701	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40083	1	25701	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40084	0	0	0			1	0	0	0
40084	1	0	0			1	0	0	0
40085	0	25643	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
40085	1	25643	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41000	0	0	0			1	0	0	0
41000	1	0	0			1	0	0	0
41001	0	8508	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41001	1	8508	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41002	0	0	0			1	0	0	0
41002	1	0	0			1	0	0	0
41003	0	25817	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41003	1	25817	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41004	0	0	0			1	0	0	0
41004	1	0	0			1	0	0	0
41005	0	23070	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41005	1	23070	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41006	0	0	0			1	0	0	0
41006	1	0	0			1	0	0	0
41007	0	22959	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41007	1	22959	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41008	0	0	0			1	0	0	0
41008	1	0	0			1	0	0	0
41009	0	23204	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41009	1	23204	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41010	0	0	0			1	0	0	0
41010	1	0	0			1	0	0	0
41011	0	18905	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41011	1	18905	0	LineageEffect.s_u833_transform	LineageEffect.s_u833_transform	0	0	0	0
41012	0	0	0			1	0	0	0
41012	1	0	0			1	0	0	0
