id	shit[0]	shit[1]	shit[2]	shit[3]	shit[4]	shit[5]	shit[6]	shit[7]	shit[8]
2441	1	2	2	1	2	2	1	2	2
2442	1	2	2	1	2	2	1	2	2
2443	1	2	2	1	2	2	1	2	2
2444	1	2	2	1	2	2	1	2	2
2445	1	2	2	1	2	2	1	2	2
2446	1	2	2	1	2	2	1	2	2
2447	1	2	2	1	2	2	1	2	2
2448	1	2	2	1	2	2	1	2	2
2449	1	2	2	1	2	2	1	2	2
2450	1	2	2	1	2	2	1	2	2
2451	1	2	2	1	2	2	1	2	2
2452	1	2	2	1	2	2	1	2	2
2453	1	2	2	1	2	2	1	2	2
2454	1	2	2	1	2	2	1	2	2
2455	1	2	2	1	2	2	1	2	2
2456	1	2	2	1	2	2	1	2	2
2457	1	2	2	1	2	2	1	2	2
2458	1	2	2	1	2	2	1	2	2
2459	1	2	2	1	2	2	1	2	2
2460	1	2	2	1	2	2	1	2	2
2461	1	2	2	1	2	2	1	2	2
2462	1	2	2	1	2	2	1	2	2
2463	1	2	2	1	2	2	1	2	2
2464	1	2	2	1	2	2	1	2	2
2465	1	2	2	1	2	2	1	2	2
2466	1	2	2	1	2	2	1	2	2
2467	1	2	2	1	2	2	1	2	2
2468	1	2	2	1	2	2	1	2	2
2469	1	2	2	1	2	2	1	2	2
2470	1	2	2	1	2	2	1	2	2
2471	1	2	2	1	2	2	1	2	2
2472	1	2	2	1	2	2	1	2	2
2473	1	2	2	1	2	2	1	2	2
2474	1	2	2	1	2	2	1	2	2
2475	1	2	2	1	2	2	1	2	2
2476	1	2	2	1	2	2	1	2	2
2477	1	2	2	1	2	2	1	2	2
2478	1	2	2	1	2	2	1	2	2
2479	1	2	2	1	2	2	1	2	2
2480	1	2	2	1	2	2	1	2	2
2481	1	2	2	1	2	2	1	2	2
2482	1	2	2	1	2	2	1	2	2
2483	1	2	2	1	2	2	1	2	2
2484	1	2	2	1	2	2	1	2	2
2485	2	2	2	1	2	2	1	2	2
2486	2	2	2	1	2	2	1	2	2
2488	1	2	2	1	2	2	1	2	2
2489	1	2	2	1	2	2	1	2	2
2490	2	2	2	1	2	2	1	2	2
2491	1	2	2	1	2	2	1	2	2
2492	1	2	2	1	2	2	1	2	2
2493	1	2	2	1	2	2	1	2	2
2494	1	2	2	1	2	2	1	2	2
2495	1	2	2	1	2	2	1	2	2
2496	1	2	2	1	2	2	1	2	2
2497	1	2	2	1	2	2	1	2	2
2498	2	2	2	1	2	2	1	2	2
2499	2	2	2	1	2	2	1	2	2
2500	1	2	2	1	2	2	1	2	2
2501	1	2	2	1	2	2	1	2	2
2502	1	2	2	1	2	2	1	2	2
2503	1	2	2	1	2	2	1	2	2
2505	1	2	2	1	2	2	1	2	2
2506	1	2	2	1	2	2	1	2	2
2507	1	2	2	1	2	2	1	2	2
4262	2	2	2	1	2	2	1	2	2
4263	2	2	2	1	2	2	1	2	2
4264	2	2	2	1	2	2	1	2	2
4265	2	2	2	1	2	2	1	2	2
4266	2	2	2	1	2	2	1	2	2
776	1	2	2	1	2	2	1	2	2
3361	1	2	2	1	2	2	1	2	2
5609	1	2	2	1	2	2	1	2	2
5610	1	2	2	1	2	2	1	2	2
5611	1	2	2	1	2	2	1	2	2
5612	1	2	2	1	2	2	1	2	2
2508	1	2	2	1	2	2	1	2	2
2509	1	2	2	1	2	2	1	2	2
2510	1	2	2	1	2	2	1	2	2
5619	1	2	2	1	2	2	1	2	2
542	1	2	2	1	2	2	1	2	2
543	1	2	2	1	2	2	1	2	2
545	1	2	2	1	2	2	1	2	2
546	1	2	2	1	2	2	1	2	2
548	1	2	2	1	2	2	1	2	2
549	1	2	2	1	2	2	1	2	2
551	1	2	2	1	2	2	1	2	2
552	1	2	2	1	2	2	1	2	2
554	1	2	2	1	2	2	1	2	2
555	1	2	2	1	2	2	1	2	2
557	1	2	2	1	2	2	1	2	2
558	1	2	2	1	2	2	1	2	2
810	1	2	2	1	2	2	1	2	2
811	1	2	2	1	2	2	1	2	2
812	1	2	2	1	2	2	1	2	2
813	1	2	2	1	2	2	1	2	2
814	1	2	2	1	2	2	1	2	2
815	1	2	2	1	2	2	1	2	2
816	1	2	2	1	2	2	1	2	2
817	1	2	2	1	2	2	1	2	2
821	1	2	2	1	2	2	1	2	2
822	1	2	2	1	2	2	1	2	2
823	1	2	2	1	2	2	1	2	2
824	1	2	2	1	2	2	1	2	2
825	1	2	2	1	2	2	1	2	2
826	1	2	2	1	2	2	1	2	2
827	1	2	2	1	2	2	1	2	2
828	1	2	2	1	2	2	1	2	2
829	1	2	2	1	2	2	1	2	2
830	1	2	2	1	2	2	1	2	2
831	1	2	2	1	2	2	1	2	2
1520	1	2	2	1	2	2	1	2	2
1521	1	2	2	1	2	2	1	2	2
1522	1	2	2	1	2	2	1	2	2
1523	1	2	2	1	2	2	1	2	2
1524	1	2	2	1	2	2	1	2	2
1525	1	2	2	1	2	2	1	2	2
833	1	1	2	1	2	2	1	2	2
834	1	2	2	1	2	2	1	2	2
835	1	2	2	1	2	2	1	2	2
836	1	2	2	1	2	2	1	2	2
1528	1	2	2	1	2	2	1	2	2
837	1	2	2	1	2	2	1	2	2
5656	1	2	2	1	2	2	1	2	2
5657	1	1	2	1	1	2	1	1	2
5658	1	1	2	1	1	2	1	1	2
1529	1	2	2	1	2	2	1	2	2
5623	1	2	2	1	2	2	1	2	2
5624	1	2	2	1	2	2	1	2	2
5625	1	2	2	1	2	2	1	2	2
5621	1	2	2	1	2	2	1	2	2
5627	2	2	2	1	2	2	1	2	2
5628	2	2	2	1	2	2	1	2	2
5629	2	2	2	1	2	2	1	2	2
5630	2	2	2	1	2	2	1	2	2
5631	2	2	2	1	2	2	1	2	2
5632	2	2	2	1	2	2	1	2	2
5633	2	2	2	1	2	2	1	2	2
5634	2	2	2	1	2	2	1	2	2
5635	2	2	2	1	2	2	1	2	2
5636	2	2	2	1	2	2	1	2	2
5637	1	2	2	1	2	2	1	2	2
5638	1	2	2	1	2	2	1	2	2
5639	1	2	2	1	2	2	1	2	2
5640	1	2	2	1	2	2	1	2	2
5643	1	2	2	1	2	2	1	2	2
5646	1	2	2	1	2	2	1	2	2
5647	1	2	2	1	2	2	1	2	2
5648	1	2	2	1	2	2	1	2	2
5652	1	2	2	1	2	2	1	2	2
5653	1	2	2	1	2	2	1	2	2
5654	1	2	2	1	2	2	1	2	2
5659	1	2	2	1	2	2	1	2	2
5662	1	2	2	1	2	2	1	2	2
5044	1	2	2	1	2	2	1	2	2
5045	1	2	2	1	2	2	1	2	2
5046	1	1	2	1	1	2	1	1	2
5051	1	2	2	1	1	2	1	2	2
5052	1	2	2	1	2	2	1	2	2
5053	1	1	2	1	1	2	1	1	2
5665	1	2	2	1	2	2	1	2	2
5666	1	2	2	1	2	2	1	2	2
5667	1	2	2	1	2	2	1	2	2
5668	1	2	2	1	2	2	1	2	2
5669	1	2	2	1	2	2	1	2	2
5670	1	2	2	1	2	2	1	2	2
5671	1	2	2	1	2	2	1	2	2
5672	1	2	2	1	2	2	1	2	2
5673	1	2	2	1	2	2	1	2	2
5674	1	2	2	1	2	2	1	2	2
5675	1	2	2	1	2	2	1	2	2
5676	2	2	2	1	2	2	1	2	2
5677	1	2	2	1	2	2	1	2	2
5678	1	2	2	1	2	2	1	2	2
5679	1	2	2	1	2	2	1	2	2
5680	1	2	2	1	2	2	1	2	2
5681	1	2	2	1	2	2	1	2	2
5682	1	2	2	1	2	2	1	2	2
5683	1	2	2	1	2	2	1	2	2
5684	1	2	2	1	2	2	1	2	2
5685	1	2	2	1	2	2	1	2	2
5686	1	2	2	1	2	2	1	2	2
5687	1	2	2	1	2	2	1	2	2
5688	1	2	2	1	2	2	1	2	2
5689	1	2	2	1	2	2	1	2	2
5690	1	2	2	1	2	2	1	2	2
5691	1	2	2	1	2	2	1	2	2
5692	1	2	2	1	2	2	1	2	2
5693	1	2	2	1	2	2	1	2	2
5694	1	2	2	1	2	2	1	2	2
5695	1	2	2	1	2	2	1	2	2
3664	1	2	2	1	2	2	1	2	2
3665	1	2	2	1	2	2	1	2	2
2511	1	2	2	1	2	2	1	2	2
2512	2	2	2	1	2	2	1	2	2
2513	2	2	2	1	2	2	1	2	2
2514	2	2	2	1	2	2	1	2	2
2525	1	2	2	1	2	2	1	2	2
2526	1	2	2	1	2	2	1	2	2
2527	1	2	2	1	2	2	1	2	2
2528	1	2	2	1	2	2	1	2	2
2529	1	2	2	1	2	2	1	2	2
2531	1	2	2	1	2	2	1	2	2
2532	1	2	2	1	2	2	1	2	2
2533	1	2	2	1	2	2	1	2	2
2534	1	2	2	1	2	2	1	2	2
2535	1	2	2	1	2	2	1	2	2
2536	1	2	2	1	2	2	1	2	2
2537	1	2	2	1	2	2	1	2	2
2538	1	2	2	1	2	2	1	2	2
2539	1	2	2	1	2	2	1	2	2
2540	1	2	2	1	2	2	1	2	2
2541	1	2	2	1	2	2	1	2	2
2542	1	2	2	1	2	2	1	2	2
2543	1	2	2	1	2	2	1	2	2
2544	1	2	2	1	2	2	1	2	2
2545	1	2	2	1	2	2	1	2	2
2546	1	2	2	1	2	2	1	2	2
2547	1	2	2	1	2	2	1	2	2
2548	1	2	2	1	2	2	1	2	2
2549	1	2	2	1	2	2	1	2	2
2550	1	2	2	1	2	2	1	2	2
2551	1	2	2	1	2	2	1	2	2
2552	1	2	2	1	2	2	1	2	2
2553	1	2	2	1	2	2	1	2	2
2554	1	2	2	1	2	2	1	2	2
2555	1	2	2	1	2	2	1	2	2
2556	1	2	2	1	2	2	1	2	2
2557	1	2	2	1	2	2	1	2	2
2558	1	2	2	1	2	2	1	2	2
2559	1	2	2	1	2	2	1	2	2
2560	1	2	2	1	2	2	1	2	2
2561	1	2	2	1	2	2	1	2	2
2562	1	2	2	1	2	2	1	2	2
2563	1	2	2	1	2	2	1	2	2
2564	1	2	2	1	2	2	1	2	2
2565	1	2	2	1	2	2	1	2	2
2566	1	2	2	1	2	2	1	2	2
2567	1	2	2	1	2	2	1	2	2
2568	1	2	2	1	2	2	1	2	2
2569	1	2	2	1	2	2	1	2	2
2570	1	2	2	1	2	2	1	2	2
2571	1	2	2	1	2	2	1	2	2
1531	1	2	2	1	2	2	1	2	2
838	1	2	2	1	2	2	1	2	2
1530	1	1	2	1	1	2	1	1	2
2584	1	2	2	1	2	2	1	2	2
2585	1	2	2	1	2	2	1	2	2
5702	1	2	2	1	2	2	1	2	2
5703	1	2	2	1	2	2	1	2	2
5704	1	1	2	1	1	2	1	1	2
5705	1	2	2	2	2	2	1	2	2
5706	1	2	2	1	2	2	1	2	2
5707	1	2	2	1	2	2	1	2	2
5708	1	1	2	1	1	2	1	1	2
5709	1	1	2	1	1	2	1	1	2
5710	1	2	2	1	2	2	1	2	2
5711	1	2	2	1	2	2	1	2	2
5712	1	2	2	1	2	2	1	2	2
5713	1	2	2	1	2	2	1	2	2
5714	1	2	2	1	2	2	1	2	2
5715	1	2	2	1	2	2	1	2	2
5716	1	2	2	1	2	2	1	2	2
5717	1	1	2	1	1	2	1	1	2
5718	1	2	2	1	2	2	1	2	2
5719	1	2	2	1	2	2	1	2	2
5720	1	2	2	1	2	2	1	2	2
5721	1	2	2	1	2	2	1	2	2
5722	1	2	2	1	2	2	1	2	2
5723	1	2	2	1	2	2	1	2	2
5724	1	2	2	1	2	2	1	2	2
5725	1	2	2	1	2	2	1	2	2
5726	1	2	2	1	2	2	1	2	2
5727	1	2	2	1	2	2	1	2	2
5728	1	2	2	1	2	2	1	2	2
5729	1	2	2	1	2	2	1	2	2
5730	1	1	2	1	1	2	1	1	2
5731	1	2	2	1	2	2	1	2	2
5732	1	1	2	1	1	2	1	1	2
5733	1	2	2	1	2	2	1	2	2
5734	1	1	2	1	1	2	1	1	2
5735	1	2	2	1	2	2	1	2	2
5736	1	2	2	1	2	2	1	2	2
5737	1	2	2	1	2	2	1	2	2
5738	1	2	2	1	2	2	1	2	2
5739	1	2	2	1	2	2	1	2	2
5740	1	2	2	1	2	2	1	2	2
5741	1	2	2	1	2	2	1	2	2
5742	1	2	2	1	2	2	1	2	2
5743	1	2	2	1	2	2	1	2	2
5744	1	2	2	1	2	2	1	2	2
5745	1	2	2	1	2	2	1	2	2
5746	1	2	2	1	2	2	1	2	2
5747	1	2	2	1	2	2	1	2	2
5748	1	1	2	1	1	2	1	1	2
5749	1	1	2	1	1	2	1	1	2
5750	1	2	2	1	2	2	1	2	2
5751	1	2	2	1	1	2	1	2	2
5752	1	1	2	1	1	2	1	1	2
5753	1	2	2	1	2	2	1	2	2
5754	1	2	2	1	2	2	1	2	2
5755	1	1	2	1	1	2	1	1	2
5756	1	2	2	1	2	2	1	2	2
5757	1	2	2	1	2	2	1	2	2
5758	1	2	2	1	2	2	1	2	2
5759	1	2	2	1	2	2	1	2	2
5760	1	2	2	1	2	2	1	2	2
5761	1	2	2	1	2	2	1	2	2
5762	1	2	2	1	2	2	1	2	2
2577	1	2	2	1	2	2	1	2	2
2578	1	2	2	1	2	2	1	2	2
2579	1	2	2	1	2	2	1	2	2
2580	2	2	2	1	2	2	1	2	2
2581	2	2	2	1	2	2	1	2	2
2582	2	2	2	1	2	2	1	2	2
2583	2	2	2	1	2	2	1	2	2
8237	1	2	2	1	2	2	1	2	2
8238	1	2	2	1	2	2	1	2	2
8239	1	2	2	1	2	2	1	2	2
8240	1	2	2	1	2	2	1	2	2
8241	1	2	2	1	2	2	1	2	2
8242	1	1	2	1	1	2	1	1	2
8243	1	2	2	1	2	2	1	2	2
8244	1	2	2	1	2	2	1	2	2
5696	1	2	2	1	2	2	1	2	2
5697	1	2	2	1	2	2	1	2	2
5698	1	2	2	1	2	2	1	2	2
5763	1	2	2	1	2	2	1	2	2
5764	1	2	2	1	2	2	1	2	2
5765	1	2	2	1	2	2	1	2	2
5766	1	2	2	1	2	2	1	2	2
5767	1	1	2	1	1	2	1	1	2
5768	1	2	2	1	2	2	1	2	2
8246	1	2	2	1	2	2	1	2	2
2586	2	2	2	1	2	2	1	2	2
2587	1	2	2	1	2	2	1	2	2
2588	1	2	2	1	2	2	1	2	2
2589	1	2	2	1	2	2	1	2	2
2590	1	2	2	1	2	2	1	2	2
2591	1	2	2	1	2	2	1	2	2
5769	1	2	2	1	2	2	1	2	2
5770	1	2	2	1	2	2	1	2	2
2592	2	2	2	1	2	2	1	2	2
8247	1	2	2	1	2	2	1	2	2
8245	1	2	2	1	2	2	1	2	2
2593	1	2	2	1	2	2	1	2	2
5771	1	2	2	1	2	2	1	2	2
2594	1	2	2	1	2	2	1	2	2
839	1	2	2	1	2	2	1	2	2
8248	1	2	2	1	2	2	1	2	2
2595	1	2	2	1	2	2	1	2	2
2596	1	2	2	1	2	2	1	2	2
2597	1	2	2	1	2	2	1	2	2
2598	1	2	2	1	2	2	1	2	2
2599	1	2	2	1	2	2	1	2	2
2600	1	2	2	1	2	2	1	2	2
2601	1	2	2	1	2	2	1	2	2
2602	1	2	2	1	2	2	1	2	2
2603	1	2	2	1	2	2	1	2	2
2604	1	2	2	1	2	2	1	2	2
2605	2	2	2	1	2	2	1	2	2
2606	1	2	2	1	2	2	1	2	2
5772	1	2	2	1	2	2	1	2	2
5773	1	2	2	1	2	2	1	2	2
5774	1	2	2	1	2	2	1	2	2
2638	1	2	2	1	2	2	1	2	2
2639	1	2	2	1	2	2	1	2	2
2640	1	2	2	1	2	2	1	2	2
2641	1	2	2	1	2	2	1	2	2
2642	1	2	2	1	2	2	1	2	2
2643	1	2	2	1	2	2	1	2	2
2644	1	2	2	1	2	2	1	2	2
2645	2	2	2	1	2	2	1	2	2
2646	2	2	2	1	2	2	1	2	2
5776	1	2	2	1	2	2	1	2	2
5777	1	2	2	1	2	2	1	2	2
5778	1	2	2	1	2	2	1	2	2
5779	1	2	2	1	2	2	1	2	2
5780	1	2	2	1	2	2	1	2	2
5781	1	2	2	1	2	2	1	2	2
5782	1	2	2	1	2	2	1	2	2
5783	1	2	2	1	2	2	1	2	2
5784	1	2	2	1	2	2	1	2	2
5785	1	2	2	1	2	2	1	2	2
5786	1	2	2	1	2	2	1	2	2
5787	1	2	2	1	2	2	1	2	2
5788	1	2	2	1	2	2	1	2	2
5789	1	2	2	1	2	2	1	2	2
5790	1	2	2	1	2	2	1	2	2
5791	1	2	2	1	2	2	1	2	2
5792	1	2	2	1	2	2	1	2	2
5793	1	2	2	1	2	2	1	2	2
5794	1	2	2	1	2	2	1	2	2
5795	1	1	2	1	1	2	1	1	2
5796	1	2	2	1	2	2	1	2	2
5797	1	1	2	1	1	2	1	1	2
5798	1	1	2	1	1	2	1	1	2
5799	1	2	2	1	2	2	1	2	2
5800	1	2	2	1	2	2	1	2	2
5801	1	2	2	1	2	2	1	2	2
5802	1	2	2	1	2	2	1	2	2
5803	1	1	2	1	1	2	1	1	2
5804	1	1	2	1	1	2	1	1	2
5805	1	2	2	1	2	2	1	2	2
5806	1	1	2	1	1	2	1	1	2
5807	1	2	2	1	2	2	1	2	2
5808	1	1	2	1	1	2	1	1	2
5809	1	1	2	1	1	2	1	1	2
5810	1	2	2	1	2	2	1	2	2
5811	1	1	2	1	1	2	1	1	2
5812	1	1	2	1	1	2	1	1	2
5813	1	1	2	1	1	2	1	1	2
5814	1	2	2	1	2	2	1	2	2
5815	1	2	2	1	2	2	1	2	2
5816	1	2	2	1	2	2	1	2	2
5817	1	2	2	1	2	2	1	2	2
5818	1	2	2	1	2	2	1	2	2
5819	1	2	2	1	2	2	1	2	2
5820	1	2	2	1	2	2	1	2	2
5821	1	2	2	1	2	2	1	2	2
5822	1	2	2	1	2	2	1	2	2
5823	1	2	2	1	2	2	1	2	2
5824	1	2	2	1	2	2	1	2	2
5825	1	2	2	1	2	2	1	2	2
5826	1	2	2	1	2	2	1	2	2
5827	1	1	2	1	1	2	1	1	2
5828	1	2	2	1	2	2	1	2	2
5829	1	2	2	1	2	2	1	2	2
5830	1	2	2	1	2	2	1	2	2
5831	1	1	2	1	1	2	1	1	2
5832	1	2	2	1	2	2	1	2	2
5833	1	2	2	1	2	2	1	2	2
5834	1	2	2	1	2	2	1	2	2
5835	1	2	2	1	2	2	1	2	2
5836	1	2	2	1	2	2	1	2	2
5837	1	1	2	1	1	2	1	1	2
5838	1	1	2	1	1	2	1	1	2
5839	1	2	2	1	2	2	1	2	2
5840	1	2	2	1	2	2	1	2	2
5841	1	2	2	1	2	2	1	2	2
5842	1	2	2	1	2	2	1	2	2
5843	1	2	2	1	2	2	1	2	2
5844	1	2	2	1	2	2	1	2	2
5845	1	2	2	1	2	2	1	2	2
5846	1	2	2	1	2	2	1	2	2
5847	1	2	2	1	2	2	1	2	2
5848	1	2	2	1	2	2	1	2	2
5849	1	2	2	1	2	2	1	2	2
5850	1	2	2	1	2	2	1	2	2
5851	1	2	2	1	2	2	1	2	2
5852	1	2	2	1	2	2	1	2	2
5853	1	2	2	1	2	2	1	2	2
5854	1	2	2	1	2	2	1	2	2
5855	1	2	2	1	2	2	1	2	2
5856	1	2	2	1	2	2	1	2	2
5857	1	2	2	1	2	2	1	2	2
5858	1	2	2	1	2	2	1	2	2
5859	1	2	2	1	2	2	1	2	2
5860	1	2	2	1	2	2	1	2	2
5861	1	2	2	1	2	2	1	2	2
5862	1	2	2	1	2	2	1	2	2
5863	1	2	2	1	2	2	1	2	2
5864	1	2	2	1	2	2	1	2	2
5865	1	2	2	1	2	2	1	2	2
5866	1	2	2	1	2	2	1	2	2
5867	1	2	2	1	2	2	1	2	2
5868	1	2	2	1	2	2	1	2	2
5869	1	2	2	1	2	2	1	2	2
5870	1	2	2	1	2	2	1	2	2
5871	1	2	2	1	2	2	1	2	2
5872	1	2	2	1	2	2	1	2	2
5873	1	2	2	1	2	2	1	2	2
5874	1	2	2	1	2	2	1	2	2
5875	1	2	2	1	2	2	1	2	2
5876	1	2	2	1	2	2	1	2	2
5877	1	2	2	1	2	2	1	2	2
5878	1	2	2	1	2	2	1	2	2
5879	1	2	2	1	2	2	1	2	2
5880	1	2	2	1	2	2	1	2	2
5881	1	2	2	1	2	2	1	2	2
5882	1	2	2	1	2	2	1	2	2
5883	1	2	2	1	2	2	1	2	2
5884	1	2	2	1	2	2	1	2	2
5885	1	2	2	1	2	2	1	2	2
5886	1	2	2	1	2	2	1	2	2
5887	1	2	2	1	2	2	1	2	2
5888	1	2	2	1	2	2	1	2	2
5889	1	1	2	1	1	2	1	1	2
5890	1	2	2	1	2	2	1	2	2
5891	1	1	2	1	1	2	1	1	2
5892	1	2	2	1	2	2	1	2	2
5893	1	2	2	1	2	2	1	2	2
5894	1	2	2	1	2	2	1	2	2
5895	1	2	2	1	2	2	1	2	2
5896	1	1	2	1	1	2	1	1	2
5897	1	2	2	1	2	2	1	2	2
5898	1	1	2	1	1	2	1	1	2
5899	1	2	2	1	2	2	1	2	2
5900	1	2	2	1	2	2	1	2	2
5901	1	2	2	1	2	2	1	2	2
5902	1	2	2	1	2	2	1	2	2
5903	1	2	2	1	2	2	1	2	2
5904	1	2	2	1	2	2	1	2	2
5905	1	2	2	1	2	2	1	2	2
5906	1	2	2	1	2	2	1	2	2
5907	1	2	2	1	2	2	1	2	2
5908	1	2	2	1	2	2	1	2	2
5909	1	2	2	1	2	2	1	2	2
5910	1	1	2	1	1	2	1	1	2
5911	1	2	2	1	2	2	1	2	2
5912	1	2	2	1	2	2	1	2	2
5913	1	2	2	1	2	2	1	2	2
5914	1	2	2	1	2	2	1	2	2
5915	1	2	2	1	2	2	1	2	2
5916	1	2	2	1	2	2	1	2	2
5917	1	2	2	1	2	2	1	2	2
5919	1	2	2	1	2	2	1	2	2
5920	1	2	2	1	2	2	1	2	2
5921	1	2	2	1	2	2	1	2	2
5922	1	1	2	1	1	2	1	1	2
5923	1	2	2	1	2	2	1	2	2
6020	1	2	2	1	2	2	1	2	2
6021	1	2	2	1	2	2	1	2	2
6022	1	2	2	1	2	2	1	2	2
6023	1	2	2	1	2	2	1	2	2
5924	1	1	2	1	1	2	1	1	2
5925	1	2	2	1	2	2	1	2	2
5926	1	2	2	1	2	2	1	2	2
5931	1	2	2	1	2	2	1	2	2
5932	1	2	2	1	2	2	1	2	2
5933	1	2	2	1	2	2	1	2	2
5934	1	2	2	1	2	2	1	2	2
5935	1	2	2	1	2	2	1	2	2
5936	1	2	2	1	2	2	1	2	2
5937	1	2	2	1	2	2	1	2	2
5946	1	2	2	1	2	2	1	2	2
5947	1	2	2	1	2	2	1	2	2
5948	1	2	2	1	2	2	1	2	2
5949	1	2	2	1	2	2	1	2	2
5950	1	2	2	1	2	2	1	2	2
5951	1	2	2	1	2	2	1	2	2
5952	1	2	2	1	2	2	1	2	2
5953	1	2	2	1	2	2	1	2	2
5954	1	2	2	1	2	2	1	2	2
5955	1	2	2	1	2	2	1	2	2
5956	1	2	2	1	2	2	1	2	2
5957	1	2	2	1	2	2	1	2	2
5958	1	2	2	1	2	2	1	2	2
5959	1	2	2	1	2	2	1	2	2
5960	1	2	2	1	2	2	1	2	2
5961	1	2	2	1	2	2	1	2	2
5962	1	1	2	1	1	2	1	1	2
5963	1	2	2	1	2	2	1	2	2
5964	1	2	2	1	2	2	1	2	2
5965	1	2	2	1	2	2	1	2	2
5966	1	2	2	1	2	2	1	2	2
5967	1	2	2	1	2	2	1	2	2
5968	1	2	2	1	2	2	1	2	2
5969	1	2	2	1	2	2	1	2	2
5970	1	2	2	1	2	2	1	2	2
5971	1	2	2	1	2	2	1	2	2
5972	1	2	2	1	2	2	1	2	2
5973	1	2	2	1	2	2	1	2	2
5974	1	2	2	1	2	2	1	2	2
5975	1	2	2	1	2	2	1	2	2
5976	1	2	2	1	2	2	1	2	2
5977	1	1	2	1	1	2	1	1	2
5978	1	2	2	1	2	2	1	2	2
5979	1	2	2	1	2	2	1	2	2
5980	1	2	2	1	2	2	1	2	2
5981	1	2	2	1	2	2	1	2	2
5982	1	2	2	1	2	2	1	2	2
5983	1	2	2	1	2	2	1	2	2
5984	1	1	2	1	1	2	1	1	2
5987	1	2	2	1	2	2	1	2	2
5988	1	2	2	1	2	2	1	2	2
5989	1	2	2	1	2	2	1	2	2
5990	1	2	2	1	2	2	1	2	2
5991	1	2	2	1	2	2	1	2	2
5992	1	2	2	1	2	2	1	2	2
5993	1	2	2	1	2	2	1	2	2
5994	1	2	2	1	2	2	1	2	2
6033	1	2	2	1	2	2	1	2	2
6034	1	2	2	1	2	2	1	2	2
6035	1	2	2	1	2	2	1	2	2
6036	1	2	2	1	2	2	1	2	2
6037	1	2	2	1	2	2	1	2	2
6041	1	1	2	1	1	2	1	1	2
6042	1	1	2	1	1	2	1	1	2
6043	1	1	2	1	1	2	1	1	2
6044	1	1	2	1	1	2	1	1	2
6045	1	2	2	1	2	2	1	2	2
6046	1	2	2	1	2	2	1	2	2
6047	1	2	2	1	2	2	1	2	2
6048	1	2	2	1	2	2	1	2	2
6049	1	2	2	1	2	2	1	2	2
6050	1	2	2	1	2	2	1	2	2
6051	1	2	2	1	2	2	1	2	2
6052	1	1	2	1	1	2	1	1	2
6053	1	2	2	1	2	2	1	2	2
6054	1	1	2	1	1	2	1	1	2
6038	1	1	2	1	1	2	1	1	2
6039	1	1	2	1	1	2	1	1	2
6040	1	1	2	1	1	2	1	1	2
6055	1	1	2	1	1	2	1	1	2
6056	1	1	2	1	1	2	1	1	2
6057	1	1	2	1	1	2	1	1	2
6058	1	1	2	1	1	2	1	1	2
6059	1	2	2	1	2	2	1	2	2
6060	1	2	2	1	2	2	1	2	2
2607	1	2	2	1	2	2	1	2	2
2608	2	2	2	1	2	2	1	2	2
2609	1	2	2	1	2	2	1	2	2
2610	1	2	2	1	2	2	1	2	2
2611	1	2	2	1	2	2	1	2	2
2612	1	2	2	1	2	2	1	2	2
2613	1	2	2	1	2	2	1	2	2
2614	1	2	2	1	2	2	1	2	2
2615	1	2	2	1	2	2	1	2	2
2616	1	2	2	1	2	2	1	2	2
2617	1	2	2	1	2	2	1	2	2
2618	1	2	2	1	2	2	1	2	2
2622	1	2	2	1	2	2	1	2	2
2623	2	2	2	1	2	2	1	2	2
2624	2	2	2	1	2	2	1	2	2
2625	2	2	2	1	2	2	1	2	2
2626	2	2	2	1	2	2	1	2	2
2627	2	2	2	1	2	2	1	2	2
2628	1	2	2	1	2	2	1	2	2
2629	1	2	2	1	2	2	1	2	2
2630	2	2	2	1	2	2	1	2	2
2631	1	2	2	1	2	2	1	2	2
2632	1	2	2	1	2	2	1	2	2
2633	1	2	2	1	2	2	1	2	2
2634	1	2	2	1	2	2	1	2	2
2635	1	2	2	1	2	2	1	2	2
2636	1	2	2	1	2	2	1	2	2
2637	1	2	2	1	2	2	1	2	2
2647	2	2	2	1	2	2	1	2	2
2648	2	2	2	1	2	2	1	2	2
2649	1	2	2	1	2	2	1	2	2
2650	1	2	2	1	2	2	1	2	2
2651	1	2	2	1	2	2	1	2	2
2652	1	2	2	1	2	2	1	2	2
2653	1	2	2	1	2	2	1	2	2
2654	1	2	2	1	2	2	1	2	2
2655	1	2	2	1	2	2	1	2	2
2656	1	2	2	1	2	2	1	2	2
2657	1	2	2	1	2	2	1	2	2
2658	1	2	2	1	2	2	1	2	2
2659	1	2	2	1	2	2	1	2	2
2660	1	2	2	1	2	2	1	2	2
2661	1	2	2	1	2	2	1	2	2
2662	1	2	2	1	2	2	1	2	2
2663	1	2	2	1	2	2	1	2	2
2664	1	2	2	1	2	2	1	2	2
2665	1	2	2	1	2	2	1	2	2
2666	1	2	2	1	2	2	1	2	2
2667	1	2	2	1	2	2	1	2	2
2668	1	2	2	1	2	2	1	2	2
2669	1	2	2	1	2	2	1	2	2
2670	1	2	2	1	2	2	1	2	2
2671	1	2	2	1	2	2	1	2	2
2780	1	2	2	1	2	2	1	2	2
2781	1	2	2	1	2	2	1	2	2
