id	UNK_0	skill_sound	sound_vol	sound_rad	isrise	spawn_type	effect_name	anim_name
14166	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14301	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14303	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14350	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14485	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14487	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14534	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14799	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14800	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14801	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14663	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14664	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14665	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14666	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14667	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14001	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14002	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14038	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14039	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14040	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14737	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
12311	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
12312	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
12313	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14112	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14114	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14116	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14118	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14159	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14161	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14163	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14165	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14167	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14296	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14298	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14300	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14302	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14343	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14345	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14347	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14349	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14351	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14480	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14482	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14484	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14486	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14527	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14529	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14531	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14533	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14535	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
29020	0	a,SkillSound4.summon_shot\0	250.00000000	120.00000000	0	1		spwait01
29021	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	2	1	LineageEffect.m_u022_b	social01
29022	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	2	1	LineageEffect.m_u022_b	social02
14768	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14120	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14121	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14122	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14123	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14124	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14125	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14126	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14127	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14128	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14168	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14169	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14170	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14171	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14172	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14173	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14174	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14175	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14176	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14352	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14353	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14354	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14355	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14356	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14357	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14358	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14359	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14360	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14304	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14305	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14306	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14307	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14308	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14309	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14310	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14311	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14312	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14488	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14489	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14490	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14491	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14492	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14493	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14494	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14495	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14496	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14536	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14537	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14538	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14539	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14540	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14541	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14542	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14543	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14544	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14003	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14004	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14005	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14006	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14007	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14041	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14042	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14043	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spwait01
14802	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14803	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14804	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14805	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14207	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14208	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14209	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14210	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14211	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14212	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14213	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14214	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14215	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14216	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14217	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14218	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14219	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14391	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14392	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14393	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14394	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14395	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14396	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14397	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14398	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14399	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14400	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14401	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14402	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14403	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14575	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14576	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14577	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14578	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14579	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14580	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14581	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14582	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14583	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14584	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14585	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14586	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14587	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
14702	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14703	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14704	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14705	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14706	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
14668	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14669	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14670	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
14671	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atkwait
12526	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
12527	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
12528	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14220	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14404	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	atk01
14588	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	social01
18009	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18016	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18017	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18018	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18019	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18026	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18027	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18028	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18029	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18036	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18037	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18038	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18039	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18046	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18047	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18048	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18049	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18056	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18057	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18058	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18059	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18066	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18067	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18068	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18069	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18076	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18077	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18078	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18079	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18086	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18087	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18088	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18089	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18096	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18097	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18098	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18099	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18106	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	Wait
18107	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
18108	0	a,SkillSound.teleport_out\0	250.00000000	100.00000000	0	1	LineageEffect.e_u005_b	Wait
12774	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	0	1	LineageEffect.e_u011_b	
13011	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	0	1	LineageEffect.e_u011_b	
29028	0	a,none\0	0.00000000	0.00000000	0	1		social01
18256	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	2	1	LineageEffect.m_u022_b	Wait
14129	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14130	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14131	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14132	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14133	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14134	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14135	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14136	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14137	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14138	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14139	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14140	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14141	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14142	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14143	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14144	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14145	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14146	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14147	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14148	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14149	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14150	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14151	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14152	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14153	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14154	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14155	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14156	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
14157	0	a,SkillSound4.summon_shot\0	250.00000000	100.00000000	1	1	LineageEffect.e_u011_b	spatk01
