id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
934	1	u,已被刪除的製作卷軸。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
935	1	u,金額不足，無法啟動莊園。\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
936	1	u,使用「$s1」。\0	7	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,useitems\0
937	1	u,個人工房正在準備中。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
938	1	u,目前正在維修社群系統伺服器。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
939	1	u,在全部隔絕狀態下無法交易。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
940	1	u,「$s1」處於全部隔絕狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
941	1	u,在說話之島村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
942	1	u,在古魯丁村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
943	1	u,在古魯丁城鎮重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
944	1	u,在中立地帶重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
945	1	u,在精靈村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
946	1	u,在黑暗精靈村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
947	1	u,在狄恩城鎮重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
948	1	u,在芙羅蘭村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
949	1	u,在奇岩城鎮重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
950	1	u,在奇岩港口重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
951	1	u,在半獸人村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
952	1	u,在矮人村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
953	1	u,在歐瑞城鎮重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
954	1	u,在獵人村莊重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
955	1	u,在亞丁城鎮重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
956	1	u,在大圓形競技場重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
957	1	u,在海音斯重新開始。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
958	1	u,在個人商店或個人工房中，無法丟棄或刪除道具。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
959	1	u,「$s1」(*$s2) 製作成功。\0	0	0	FF	FF	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
960	1	u,「$s1」製作失敗。\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_fail\0	a,	0	0	0	0	0	a,	a,none\0
961	1	u,目前處於全部隔絕狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
962	1	u,解除了全部隔絕狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
963	1	u,請決定製作價格。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
964	1	u,將禁止聊天1分鐘。\0	0	79	9B	B0	FF	a,ItemSound3.sys_chat_prohibition\0	a,964\0	0	0	0	0	0	a,	a,none\0
965	1	u,已解除禁止聊天。\0	0	79	9B	B0	FF	a,ItemSound3.sys_chat_permission\0	a,965\0	0	0	0	0	0	a,	a,none\0
966	1	u,禁止聊天中。若在解除禁止聊天之前嘗試聊天的話，將會延長聊天禁止時間。\0	0	79	9B	B0	FF	a,ItemSound3.sys_chat_prohibition\0	a,966\0	0	0	0	0	0	a,	a,none\0
967	1	u,要答應「$c1」的組隊邀請嗎？（戰利品分配：包含自體變化隨機分配）\0	4	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,popup\0
968	1	u,要答應「$c1」的組隊邀請嗎？（戰利品分配：按照隊員順序分配）\0	4	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,popup\0
969	1	u,要答應「$c1」的組隊邀請嗎？（戰利品分配：包含自體變化按順序分配）\0	4	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,popup\0
970	1	u,被「$c1」吸取了「$s2」MP。\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
971	1	u,訴求只能輸入到800個字。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
972	1	u,寵物不可使用的道具。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
973	1	u,請輸入既有數量以內的數字。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
974	1	u,搜魂石成功地吸收了靈魂。\0	0	0	FF	FF	FF	a,ItemSound3.sys_enchant_success\0	a,	0	0	0	0	0	a,	a,none\0
975	1	u,搜魂石吸收靈魂失敗。\0	0	D6	70	DA	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
976	1	u,搜魂石因容納不了靈魂之氣，而破碎了。\0	0	D6	70	DA	FF	a,ItemSound3.sys_enchant_failed\0	a,	0	0	0	0	0	a,	a,none\0
977	1	u,搜魂石相互產生共鳴後，導致吸收靈魂失敗。\0	0	D6	70	DA	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
978	1	u,搜魂石拒絕吸收靈魂。\0	0	D6	70	DA	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
979	1	u,已抵達說話之島港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
980	1	u,停泊10分鐘之後，將前往古魯丁港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
981	1	u,5分鐘之後，將從說話之島港口前往古魯丁港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
982	1	u,1分鐘之後，將從說話之島港口前往古魯丁港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
983	1	u,要搭乘的旅客請及時搭乘。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
984	1	u,即將從說話之島港口前往古魯丁港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
985	1	u,從說話之島的港口前往古魯丁港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
986	1	u,已抵達古魯丁港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
987	1	u,停泊10分鐘之後，將前往說話之島港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
988	1	u,5分鐘之後，將從古魯丁港口前往說話之島港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
989	1	u,1分鐘之後，將從古魯丁港口前往說話之島港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
990	1	u,即將從古魯丁港口前往說話之島港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
991	1	u,從古魯丁港口前往說話之島港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
992	1	u,已抵達奇岩港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
993	1	u,停泊10分鐘之後，將前往奇岩港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
994	1	u,5分鐘之後，將從說話之島港口前往奇岩港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
995	1	u,1分鐘之後，將從說話之島港口前往奇岩港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
996	1	u,即將從說話之島港口前往奇岩港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
997	1	u,將前往奇岩港口。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
998	1	u,因納得立遊覽船已抵達。將停泊10分鐘。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
999	1	u,5分鐘之後，因納得立遊覽船將要出發。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1000	1	u,1分鐘之後，因納得立遊覽船將要出發。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1001	1	u,因納得立遊覽船馬上就要出發。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1002	1	u,因納得立遊覽船將要出發。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1003	1	u,無法結算怪物賽票。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1004	1	u,已登記根據地拍買。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1005	1	u,在血盟倉庫的金幣不足。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1006	1	u,已經招標了根據地拍買。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1007	1	u,「$s1」預賽的登記已結束。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1008	1	u,處於飢餓狀態的座龍，無法進行騎乘/降下的動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1009	1	u,在死亡狀態下，無法騎乘座龍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1010	1	u,無法騎乘死亡的座龍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1011	1	u,無法騎乘戰鬥中的座龍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1012	1	u,戰鬥中無法騎乘座龍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1013	1	u,只能在站立的狀態下，才可騎乘座龍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1014	1	u,寵物獲得了「$s1」點經驗值。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1015	1	u,寵物造成了「$s1」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1016	1	u,因「$c1」，寵物遭到了「$s2」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1017	1	u,寵物的致命攻擊！\0	1	0	0	FF	FF	a,	a,	0	0	0	0	0	a,	a,battle\0
1018	1	u,寵物使用「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1019	1	u,寵物使用「$s1」。\0	7	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,useitems\0
1020	1	u,寵物撿起「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1021	1	u,寵物撿起「$s2」個「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1022	1	u,寵物撿起「+$s1$s2」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1023	1	u,寵物撿起「$s1」枚金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1024	1	u,寵物裝備「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1025	1	u,寵物解除「$s1」裝備。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1026	1	u,使魔造成了「$s1」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1027	1	u,因「$c1」，使魔遭到了「$s2」的傷害。\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
1028	1	u,使魔的致命攻擊！\0	1	0	0	FF	FF	a,	a,	0	0	0	0	0	a,	a,battle\0
1029	1	u,使魔使用「$s1」。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1030	1	u,=======<隊伍資訊>=======\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1031	1	u,分配類型：拾起人所有\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1032	1	u,分配類型：隊員隨機分配\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1033	1	u,分配類型：包含自體變化隨機分配\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1034	1	u,分配類型：按照隊員順序\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1035	1	u,分配類型：包含自體變化順序分配\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1036	1	u,已超過可以輸入的數量。\0	0	D6	70	DA	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1037	1	u,「$c1」製作了「$s2」。\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
1038	1	u,「$c1」製作了「$s3」個「$s2」。\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
1039	1	u,寄存在血盟倉庫的道具，只能由血盟盟主取回。是否繼續？\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1040	1	u,發送的維他命道具可透過所有地區的維他命管理者取回。是否繼續？\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1041	1	u,下次種子的購買金額為「$s1」金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1042	1	u,下次農作物的收購金額為「$s1」金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1043	1	u,現在時刻無法嘗試「/脫逃」指令。請申請訴求。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1044	1	u,販賣票券時，無法查看怪物競賽賠率。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1045	1	u,非怪物競賽準備中。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1046	1	u,票券販賣結束，因此無法購買怪物賽票。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1047	1	u,「$s1」道具製作失敗。\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_fail\0	a,	0	0	0	0	0	a,	a,none\0
1048	1	u,在全部隔絕狀態下無法使用密語。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1049	1	u,在全部隔絕狀態下無法邀請加入隊伍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1050	1	u,沒有我方血盟的社群系統。如果去找村莊的宗師、大神官或大長老將血盟等級提升至2以上，就可創出社群系統。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1051	1	u,尚未繳納根據地使用費。請在明天「$s1」點以前將使用費存入血盟倉庫。\0	4	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1052	1	u,根據地使用費繳納期限超過一個星期，因而根據地被回收。\0	4	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1053	1	u,在進行攻城戰的戰場上，無法復活。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1054	1	u,進入了含有神奇力量的區域。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1055	1	u,脫離了含有神奇力量的區域。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1056	1	u,能存在城內金庫的金幣已超過限制。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1057	1	u,只能在緩衝伺服器才能使用的指令。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1058	1	u,種子的販賣金額為$s1金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1059	1	u,剩下的收購金額為$s1金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1060	1	u,販賣種子後剩下的金額為「$s1」金幣。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1061	1	u,沒有製作道具技能，所以無法登記製作卷軸。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1062	1	u,從等級10開始才可以寫新文章。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1063	1	u,從「$s1」點到「$s2」點無法使用訴求服務。陷入無法移動的地形時，請嘗試「/脫逃」指令。\0	4	79	9B	B0	FF	a,	a,1063\0	0	0	0	0	0	a,	a,popup\0
1064	1	u,解除「+$s1$s2」裝備。\0	0	D6	70	DA	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1065	1	u,開啟個人商店或，個人工房時，無法丟棄，刪除，交易物品。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1066	1	u,恢復HP「$s1」。\0	0	20	A5	DA	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1067	1	u,因「$c1」恢復HP「$s2」。\0	0	20	A5	DA	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1068	1	u,恢復MP「$s1」。\0	0	B2	B0	5A	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1069	1	u,因「$c1」恢復MP「$s2」。\0	0	B2	B0	5A	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1070	1	u,沒有讀取的權限。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1071	1	u,沒有寫的權限。\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1072	1	u,獲得單勝-第「$s1」回 怪物賽票。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1073	1	u,獲得複勝-第「$s1」回 怪物賽票。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1074	1	u,因年齡限制，無法購買怪物賽票。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1075	1	u,再招標價要比之前招標價高。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1076	1	u,無法結束遊戲。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1077	1	u,GameGuard執行異常。請將GameGuard檔案裡的 *.erl 檔案 寄到game@inca.co.kr。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1078	1	u,因使用鍵盤輸入次數過多，判定為洗畫面。請勿在短時間內輸入多次文字，謝謝！\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1079	1	u,對方禁言狀態。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1080	1	u,要使用整形藥水-A嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1081	1	u,要使用染髮藥水-A嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1082	1	u,要使用造型藥水-A嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1083	1	u,使用整型藥水-A。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1084	1	u,使用染髮藥水-A。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1085	1	u,使用造型藥水-A。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1086	1	u,臉的形狀改變了。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1087	1	u,頭髮顏色改變了。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1088	1	u,頭的形狀改變了。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1089	1	u,「$c1」獲得1週年的紀念品。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1090	1	u,要使用整形藥水-B嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1091	1	u,要使用整形藥水-C嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1092	1	u,要使用染髮藥水-B嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1093	1	u,要使用染髮藥水-C嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1094	1	u,要使用染髮藥水-D嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1095	1	u,要使用造型藥水-B嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1096	1	u,要使用造型藥水-C嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1097	1	u,要使用造型藥水-D嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1098	1	u,要使用造型藥水-E嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1099	1	u,要使用造型藥水-F嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1100	1	u,要使用造型藥水-G嗎？使用後效果會永久保持。\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1101	1	u,使用整形藥水-B。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1102	1	u,使用整形藥水-C。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1103	1	u,使用染髮藥水-B。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1104	1	u,使用染髮藥水-C。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1105	1	u,使用染髮藥水-D。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1106	1	u,使用造型藥水-B。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1107	1	u,使用造型藥水-C。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1108	1	u,使用造型藥水-D。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1109	1	u,使用造型藥水-E。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1110	1	u,使用造型藥水-F。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1111	1	u,使用造型藥水-G。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1112	1	u,第「$s1」回樂透的獎金是「$s2」金幣共「$s3」名獲得頭獎。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1113	1	u,第「$s1」回樂透獎金是「$s2」金幣，因為沒有開出頭獎，因此將會累積到下一回。\0	0	79	9B	B0	FF	a,	a,1113\0	0	0	0	0	0	a,	a,none\0
1114	1	u,解散寬限期內，無法登記攻城戰。\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1115	1	u,戰鬥中無法個人投降。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1116	1	u,戰鬥中無法脫離血盟。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1117	1	u,戰鬥中無法開除盟員。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1118	1	u,道具的重量/數量低於80 % 時才可進行。\0	4	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,popup\0
1119	1	u,試圖進行異常動作，因此任務將自動取消。\0	4	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,popup\0
1120	1	u,未能脫離血盟。\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
1121	1	u,沒有推薦權。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1122	1	u,推薦的對象不存在。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1123	1	u,道具清單的重量/數目超過限制，因此無法使用該技能。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1124	1	u,使用技能中無法使用製作卷軸書籍。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1125	1	u,交易中無法製作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1126	1	u,無法輸入的負數價格。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1127	1	u,無法設定超過基準價10倍以上的報酬。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1128	1	u,使用技能中無法開啟個人商店以及個人工房。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1129	1	u,搭定期船時不能做的動作。\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
